,Date, Close/Last, Volume, Open, High, Low
2468,05/10/2010,36.2843,245539284, $35.75, $36.3786, $35.5043
2469,05/07/2010,33.6943,418562326, $34.8157, $35.2243, $32.1728
2470,05/06/2010,35.1786,319584886, $36.2614, $36.8928, $28.4643
2471,05/05/2010,36.5693,220353346, $36.1471, $36.8771, $35.5328
2472,05/04/2010,36.9543,180620564, $37.5557, $37.6128, $36.6786
2473,05/03/2010,38.05,113343684, $37.6914, $38.2686, $37.5543
2474,04/30/2010,37.2986,135421971, $38.4728, $38.6528, $37.2857
2475,04/29/2010,38.3771,139522502, $37.5743, $38.5714, $37.43
2476,04/28/2010,37.3714,189375537, $37.6071, $37.7143, $36.63
2477,04/27/2010,37.4343,176955713, $38.1814, $38.2628, $37.2171
2478,04/26/2010,38.5,119378876, $38.84, $38.9228, $38.3128
2479,04/23/2010,38.69,198906390, $38.2843, $38.8828, $38.1428
2480,04/22/2010,38.0671,197849809, $36.8914, $38.1071, $36.6
2481,04/21/2010,37.0314,245072944, $36.9721, $37.1786, $36.5328
2482,04/20/2010,34.9414,177792843, $35.5057, $35.6071, $34.7078
2483,04/19/2010,35.2957,141571402, $35.29, $35.4128, $34.5386
2484,04/16/2010,35.3428,187514026, $35.51, $35.8771, $34.9357
2485,04/15/2010,35.56,93876048, $35.1114, $35.5757, $35.0728
2486,04/14/2010,35.0986,100827750, $35.04, $35.1157, $34.8671
2487,04/13/2010,34.6328,76184103, $34.5514, $34.6857, $34.4443
2488,04/12/2010,34.6128,83236885, $34.6, $34.7243, $34.5443
2489,04/09/2010,34.5414,83443105, $34.49, $34.5557, $34.3514
2490,04/08/2010,34.2786,142899723, $34.3486, $34.5057, $34.0057
2491,04/07/2010,34.3714,156909177, $34.2457, $34.56, $34.0943
2492,04/06/2010,34.22,111431983, $34.0286, $34.32, $33.8571
2493,04/05/2010,34.07,170363601, $33.5678, $34.0728, $33.5386
2494,04/01/2010,33.71,150568295, $33.9271, $34.1043, $33.25
2495,03/31/2010,33.5714,107438412, $33.6414, $33.8014, $33.4943
2496,03/30/2010,33.6921,131326339, $33.8004, $33.9257, $33.4643
2497,03/29/2010,33.1986,130887089, $33.2857, $33.41, $33.0886
2498,03/26/2010,32.9857,159986658, $32.7071, $33.1357, $32.65
2499,03/25/2010,32.3786,135463131, $32.9886, $32.9957, $32.3214
2500,03/24/2010,32.7671,149419805, $32.52, $32.8857, $32.5014
2501,03/23/2010,32.6228,150384825, $32.2343, $32.6828, $32.0143
2502,03/22/2010,32.1071,113828294, $31.4957, $32.2857, $31.45
2503,03/19/2010,31.75,139669082, $32.1128, $32.1771, $31.6043
2504,03/18/2010,32.0928,85156076, $32.0143, $32.1428, $31.8014
2505,03/17/2010,32.0171,112501374, $32.1286, $32.35, $31.8957
2506,03/16/2010,32.0643,111581993, $32.0257, $32.14, $31.7871
2507,03/15/2010,31.9771,123005437, $32.1971, $32.2143, $31.4643
2508,03/12/2010,32.3714,103841951, $32.4814, $32.5328, $32.25
2509,03/11/2010,32.2143,101209110, $31.9871, $32.2143, $31.9028
2510,03/10/2010,32.12,148907755, $31.9757, $32.2114, $31.8857
2511,03/09/2010,31.86,229908139, $31.1871, $32.1428, $31.1271
2512,03/08/2010,31.2971,107326832, $31.43, $31.4414, $31.1786
2513,03/05/2010,31.2786,224647427, $30.7057, $31.3857, $30.6614
2514,03/04/2010,30.1014,89591907, $29.8971, $30.1314, $29.8043
2515,03/03/2010,29.9043,92846488, $29.8486, $29.9814, $29.7057
2516,03/02/2010,29.8357,141486282, $29.99, $30.1186, $29.6771
2517,03/01/2010,29.8557,137312041, $29.3928, $29.9286, $29.35
